src,dst,rel,desc
계축,무신,형,계축와 무신 사이의 내적 긴장. 심리적 피로 경계.
계축,무신,해,"피로·오해의 흐름, 일상에서 속도조절 필요."
계축,기유,충,계축와 기유 충돌. 명예 방향 수정의 전환점.
계축,기유,형,"형세 재편의 시기, 감정관리 중요."
계축,기유,귀인,도움 손길이 다가오며 감정 성과 향상.
계축,경술,형,계축와 경술 사이의 내적 긴장. 심리적 피로 경계.
계축,경술,해,"정서적 정리와 단절, 새 순환을 준비."
계축,경술,충,수-금 대립으로 이동·변화 발생.
계축,신해,형,"규칙과 자유의 마찰, 진로에서 자기통제 필요."
계축,신해,해,계축와 신해의 해(害)기운. 감정 노출과 정리의 시기.
계축,신해,충,계축와 신해 충돌. 감정 방향 수정의 전환점.
계축,임자,합,계축와 임자의 교류로 조화로운 변화. 진로에서 협력·이익 상승.
계축,계축,합,"새로운 인연 또는 프로젝트 결합, 명예 안정화."
계축,갑인,생,"성장과 발전의 시기, 수이 목을 북돋워 활력을 준다."
계축,을묘,생,에너지가 확장되며 명예에서 새로운 돌파구 등장.
계축,병진,극,"조율이 필요한 시기, 수이 화을 제어한다. 객관적 판단 요구."
계축,정사,극,"조율이 필요한 시기, 수이 화을 제어한다. 객관적 판단 요구."
계축,무오,형,"규칙과 자유의 마찰, 사회에서 자기통제 필요."
계축,무오,해,"피로·오해의 흐름, 직업에서 속도조절 필요."
계축,무오,충,계축와 무오 충돌. 감정 방향 수정의 전환점.
계축,무오,귀인,좋은 인연·정보가 열려 일상 안정.
계축,기미,귀인,도움 손길이 다가오며 명예 성과 향상.
계축,기미,형,"형세 재편의 시기, 감정관리 중요."
계축,기미,해,"정서적 정리와 단절, 새 순환을 준비."
계축,경신,귀인,좋은 인연·정보가 열려 사회 안정.
계축,경신,충,계축와 경신 충돌. 생활 방향 수정의 전환점.
계축,경신,해,"정서적 정리와 단절, 새 순환을 준비."
계축,신유,충,계축와 신유 충돌. 명예 방향 수정의 전환점.
계축,신유,형,"규칙과 자유의 마찰, 관계에서 자기통제 필요."
계축,신유,귀인,도움 손길이 다가오며 능률 성과 향상.
계축,임술,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
계축,계해,합,수-수합기운으로 우호관계·창조적 아이디어 발동.
갑인,갑자,합,갑인와 갑자의 교류로 조화로운 변화. 명예에서 협력·이익 상승.
갑인,을축,합,"새로운 인연 또는 프로젝트 결합, 명예 안정화."
갑인,병인,생,내면이 밝아지고 명예에 기회가 열린다.
갑인,정묘,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
갑인,무진,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
갑인,기사,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
갑인,경오,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑인,경오,형,갑인와 경오 사이의 내적 긴장. 심리적 피로 경계.
갑인,신미,형,갑인와 신미 사이의 내적 긴장. 심리적 피로 경계.
갑인,신미,귀인,감정에 귀인의 조력 출현. 갑인-신미 상호보완 기운.
갑인,임신,형,"형세 재편의 시기, 감정관리 중요."
갑인,임신,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑인,계유,해,갑인와 계유의 해(害)기운. 감정 노출과 정리의 시기.
갑인,계유,귀인,재정에 귀인의 조력 출현. 갑인-계유 상호보완 기운.
갑인,계유,충,목-수 대립으로 이동·변화 발생.
갑인,갑술,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
갑인,을해,합,"새로운 인연 또는 프로젝트 결합, 사회 안정화."
갑인,병자,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
갑인,정축,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
갑인,무인,극,긴장 속에서 균형을 잡을 때. 사회 변동 예상.
갑인,기묘,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
갑인,경진,형,갑인와 경진 사이의 내적 긴장. 심리적 피로 경계.
갑인,경진,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑인,경진,귀인,도움 손길이 다가오며 감정 성과 향상.
갑인,신사,해,갑인와 신사의 해(害)기운. 감정 노출과 정리의 시기.
갑인,신사,귀인,도움 손길이 다가오며 감정 성과 향상.
갑인,신사,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑인,임오,충,목-수 대립으로 이동·변화 발생.
갑인,임오,해,갑인와 임오의 해(害)기운. 감정 노출과 정리의 시기.
갑인,임오,귀인,좋은 인연·정보가 열려 능률 안정.
갑인,계미,형,갑인와 계미 사이의 내적 긴장. 심리적 피로 경계.
갑인,계미,귀인,좋은 인연·정보가 열려 관계 안정.
갑인,계미,해,"정서적 정리와 단절, 새 순환을 준비."
갑인,갑신,합,갑인와 갑신의 교류로 조화로운 변화. 진로에서 협력·이익 상승.
갑인,을유,합,"새로운 인연 또는 프로젝트 결합, 명예 안정화."
갑인,병술,생,에너지가 확장되며 명예에서 새로운 돌파구 등장.
갑인,정해,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
갑인,무자,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
갑인,기축,극,긴장 속에서 균형을 잡을 때. 진로 변동 예상.
갑인,경인,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑인,경인,형,"규칙과 자유의 마찰, 재정에서 자기통제 필요."
갑인,경인,귀인,도움 손길이 다가오며 감정 성과 향상.
갑인,경인,해,갑인와 경인의 해(害)기운. 감정 노출과 정리의 시기.
갑인,신묘,충,갑인와 신묘 충돌. 명예 방향 수정의 전환점.
갑인,신묘,귀인,좋은 인연·정보가 열려 감정 안정.
갑인,임진,귀인,도움 손길이 다가오며 진로 성과 향상.
갑인,임진,형,"규칙과 자유의 마찰, 직업에서 자기통제 필요."
갑인,계사,형,갑인와 계사 사이의 내적 긴장. 심리적 피로 경계.
갑인,계사,귀인,관계에 귀인의 조력 출현. 갑인-계사 상호보완 기운.
갑인,계사,해,"피로·오해의 흐름, 감정에서 속도조절 필요."
갑인,갑오,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
갑인,을미,합,갑인와 을미의 교류로 조화로운 변화. 사회에서 협력·이익 상승.
갑인,병신,생,내면이 밝아지고 진로에 기회가 열린다.
갑인,정유,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
갑인,무술,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
갑인,기해,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
갑인,경자,해,"정서적 정리와 단절, 새 순환을 준비."
갑인,경자,형,"형세 재편의 시기, 감정관리 중요."
갑인,경자,귀인,도움 손길이 다가오며 감정 성과 향상.
갑인,신축,충,목-금 대립으로 이동·변화 발생.
갑인,신축,형,"형세 재편의 시기, 감정관리 중요."
갑인,신축,해,"피로·오해의 흐름, 대인관계에서 속도조절 필요."
갑인,신축,귀인,감정에 귀인의 조력 출현. 갑인-신축 상호보완 기운.
갑인,임인,귀인,사회에 귀인의 조력 출현. 갑인-임인 상호보완 기운.
갑인,임인,충,목-수 대립으로 이동·변화 발생.
갑인,임인,해,"피로·오해의 흐름, 일상에서 속도조절 필요."
갑인,계묘,해,갑인와 계묘의 해(害)기운. 감정 노출과 정리의 시기.
갑인,계묘,충,갑인와 계묘 충돌. 직업 방향 수정의 전환점.
갑인,계묘,귀인,좋은 인연·정보가 열려 대인관계 안정.
갑인,갑진,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
갑인,을사,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
갑인,병오,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
갑인,정미,생,에너지가 확장되며 명예에서 새로운 돌파구 등장.
갑인,무신,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
갑인,기유,극,긴장 속에서 균형을 잡을 때. 사회 변동 예상.
갑인,경술,귀인,명예에 귀인의 조력 출현. 갑인-경술 상호보완 기운.
갑인,경술,형,"규칙과 자유의 마찰, 대인관계에서 자기통제 필요."
갑인,신해,충,목-금 대립으로 이동·변화 발생.
갑인,신해,귀인,좋은 인연·정보가 열려 일상 안정.
갑인,임자,해,갑인와 임자의 해(害)기운. 감정 노출과 정리의 시기.
갑인,임자,형,"규칙과 자유의 마찰, 관계에서 자기통제 필요."
갑인,임자,충,목-수 대립으로 이동·변화 발생.
갑인,계축,귀인,사회에 귀인의 조력 출현. 갑인-계축 상호보완 기운.
갑인,계축,해,"정서적 정리와 단절, 새 순환을 준비."
갑인,갑인,합,"새로운 인연 또는 프로젝트 결합, 사회 안정화."
갑인,을묘,합,갑인와 을묘의 교류로 조화로운 변화. 명예에서 협력·이익 상승.
갑인,병진,생,내면이 밝아지고 진로에 기회가 열린다.
갑인,정사,생,내면이 밝아지고 사회에 기회가 열린다.
갑인,무오,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
갑인,기미,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
갑인,경신,충,목-금 대립으로 이동·변화 발생.
갑인,경신,형,"규칙과 자유의 마찰, 직업에서 자기통제 필요."
갑인,경신,귀인,도움 손길이 다가오며 대인관계 성과 향상.
갑인,경신,해,"정서적 정리와 단절, 새 순환을 준비."
갑인,신유,해,갑인와 신유의 해(害)기운. 감정 노출과 정리의 시기.
갑인,신유,충,갑인와 신유 충돌. 관계 방향 수정의 전환점.
갑인,임술,충,갑인와 임술 충돌. 명예 방향 수정의 전환점.
갑인,임술,형,"규칙과 자유의 마찰, 재정에서 자기통제 필요."
갑인,임술,해,갑인와 임술의 해(害)기운. 감정 노출과 정리의 시기.
갑인,계해,귀인,도움 손길이 다가오며 명예 성과 향상.
갑인,계해,충,목-수 대립으로 이동·변화 발생.
을묘,갑자,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
을묘,을축,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
을묘,병인,생,내면이 밝아지고 명예에 기회가 열린다.
을묘,정묘,생,내면이 밝아지고 진로에 기회가 열린다.
을묘,무진,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
을묘,기사,극,긴장 속에서 균형을 잡을 때. 사회 변동 예상.
을묘,경오,해,을묘와 경오의 해(害)기운. 감정 노출과 정리의 시기.
을묘,경오,충,을묘와 경오 충돌. 관계 방향 수정의 전환점.
을묘,경오,형,"형세 재편의 시기, 감정관리 중요."
을묘,신미,귀인,도움 손길이 다가오며 사회 성과 향상.
을묘,신미,충,목-금 대립으로 이동·변화 발생.
을묘,신미,형,"규칙과 자유의 마찰, 감정에서 자기통제 필요."
을묘,임신,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을묘,임신,해,"피로·오해의 흐름, 직업에서 속도조절 필요."
을묘,임신,귀인,좋은 인연·정보가 열려 일상 안정.
을묘,계유,해,"정서적 정리와 단절, 새 순환을 준비."
을묘,계유,형,을묘와 계유 사이의 내적 긴장. 심리적 피로 경계.
을묘,계유,충,목-수 대립으로 이동·변화 발생.
을묘,갑술,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
을묘,을해,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
을묘,병자,생,내면이 밝아지고 명예에 기회가 열린다.
을묘,정축,생,내면이 밝아지고 진로에 기회가 열린다.
을묘,무인,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
을묘,기묘,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
을묘,경진,해,"피로·오해의 흐름, 사회에서 속도조절 필요."
을묘,경진,귀인,좋은 인연·정보가 열려 대인관계 안정.
을묘,신사,해,을묘와 신사의 해(害)기운. 감정 노출과 정리의 시기.
을묘,신사,형,을묘와 신사 사이의 내적 긴장. 심리적 피로 경계.
을묘,임오,형,"규칙과 자유의 마찰, 사회에서 자기통제 필요."
을묘,임오,충,목-수 대립으로 이동·변화 발생.
을묘,임오,해,"피로·오해의 흐름, 대인관계에서 속도조절 필요."
을묘,계미,형,"형세 재편의 시기, 감정관리 중요."
을묘,계미,해,"피로·오해의 흐름, 직업에서 속도조절 필요."
을묘,갑신,합,을묘와 갑신의 교류로 조화로운 변화. 사회에서 협력·이익 상승.
